Hochtemp2;Time;Celsius(°C);Serial Number
5484;01.12.2025 12:46:33;39,2;
5485;01.12.2025 12:46:34;39,4;
5486;01.12.2025 12:46:35;39,5;
5487;01.12.2025 12:46:36;39,6;
5488;01.12.2025 12:46:37;39,7;
5489;01.12.2025 12:46:38;39,8;
5490;01.12.2025 12:46:39;39,9;
5491;01.12.2025 12:46:40;40;
5492;01.12.2025 12:46:41;40,2;
5493;01.12.2025 12:46:42;40,3;
5494;01.12.2025 12:46:43;40,4;
5495;01.12.2025 12:46:44;40,5;
5496;01.12.2025 12:46:45;40,6;
5497;01.12.2025 12:46:46;40,7;
5498;01.12.2025 12:46:47;40,8;
5499;01.12.2025 12:46:48;40,9;
5500;01.12.2025 12:46:49;41;
5501;01.12.2025 12:46:50;41,1;
5502;01.12.2025 12:46:51;41,3;
5503;01.12.2025 12:46:52;41,4;
5504;01.12.2025 12:46:53;41,5;
5505;01.12.2025 12:46:54;41,6;
5506;01.12.2025 12:46:55;41,6;
5507;01.12.2025 12:46:56;41,7;
5508;01.12.2025 12:46:57;41,8;
5509;01.12.2025 12:46:58;41,9;
5510;01.12.2025 12:46:59;42,1;
5511;01.12.2025 12:47:00;42,1;
5512;01.12.2025 12:47:01;42,2;
5513;01.12.2025 12:47:02;42,3;
5514;01.12.2025 12:47:03;42,4;
5515;01.12.2025 12:47:04;42,5;
5516;01.12.2025 12:47:05;42,6;
5517;01.12.2025 12:47:06;42,7;
5518;01.12.2025 12:47:07;42,8;
5519;01.12.2025 12:47:08;42,8;
5520;01.12.2025 12:47:09;42,9;
5521;01.12.2025 12:47:10;43;
5522;01.12.2025 12:47:11;43;
5523;01.12.2025 12:47:12;43,1;
5524;01.12.2025 12:47:13;43,3;
5525;01.12.2025 12:47:14;43,3;
5526;01.12.2025 12:47:15;43,4;
5527;01.12.2025 12:47:16;43,4;
5528;01.12.2025 12:47:17;43,5;
5529;01.12.2025 12:47:18;43,6;
5530;01.12.2025 12:47:19;43,6;
5531;01.12.2025 12:47:20;43,7;
5532;01.12.2025 12:47:21;43,8;
5533;01.12.2025 12:47:22;43,8;
5534;01.12.2025 12:47:23;44;
5535;01.12.2025 12:47:24;44;
5536;01.12.2025 12:47:25;44,1;
5537;01.12.2025 12:47:26;44,1;
5538;01.12.2025 12:47:27;44,2;
5539;01.12.2025 12:47:28;44,2;
5540;01.12.2025 12:47:29;44,3;
5541;01.12.2025 12:47:30;44,3;
5542;01.12.2025 12:47:31;44,4;
5543;01.12.2025 12:47:32;44,4;
5544;01.12.2025 12:47:33;44,6;
5545;01.12.2025 12:47:34;44,6;
5546;01.12.2025 12:47:35;44,7;
5547;01.12.2025 12:47:36;44,7;
5548;01.12.2025 12:47:37;44,8;
5549;01.12.2025 12:47:38;44,8;
5550;01.12.2025 12:47:39;44,8;
5551;01.12.2025 12:47:40;44,9;
5552;01.12.2025 12:47:41;44,9;
5553;01.12.2025 12:47:42;45;
5554;01.12.2025 12:47:43;45,1;
5555;01.12.2025 12:47:44;45,2;
5556;01.12.2025 12:47:45;45,2;
5557;01.12.2025 12:47:46;45,2;
5558;01.12.2025 12:47:47;45,4;
5559;01.12.2025 12:47:48;45,4;
5560;01.12.2025 12:47:49;45,5;
5561;01.12.2025 12:47:50;45,5;
5562;01.12.2025 12:47:51;45,5;
5563;01.12.2025 12:47:52;45,6;
5564;01.12.2025 12:47:53;45,6;
5565;01.12.2025 12:47:54;45,7;
5566;01.12.2025 12:47:55;45,7;
5567;01.12.2025 12:47:56;45,7;
5568;01.12.2025 12:47:57;45,8;
5569;01.12.2025 12:47:58;45,8;
5570;01.12.2025 12:47:59;45,8;
5571;01.12.2025 12:48:00;46;
5572;01.12.2025 12:48:01;46;
5573;01.12.2025 12:48:02;46;
5574;01.12.2025 12:48:03;46,1;
5575;01.12.2025 12:48:04;46,1;
5576;01.12.2025 12:48:05;46,1;
5577;01.12.2025 12:48:06;46,2;
5578;01.12.2025 12:48:07;46,2;
5579;01.12.2025 12:48:08;46,2;
5580;01.12.2025 12:48:09;46,3;
5581;01.12.2025 12:48:10;46,3;
5582;01.12.2025 12:48:11;46,3;
5583;01.12.2025 12:48:12;46,4;
5584;01.12.2025 12:48:13;46,4;
5585;01.12.2025 12:48:14;46,4;
5586;01.12.2025 12:48:15;46,5;
5587;01.12.2025 12:48:16;46,6;
5588;01.12.2025 12:48:17;46,6;
5589;01.12.2025 12:48:18;46,6;
5590;01.12.2025 12:48:19;46,6;
5591;01.12.2025 12:48:20;46,7;
5592;01.12.2025 12:48:21;46,7;
5593;01.12.2025 12:48:22;46,7;
5594;01.12.2025 12:48:23;46,7;
5595;01.12.2025 12:48:24;46,7;
5596;01.12.2025 12:48:25;46,8;
5597;01.12.2025 12:48:26;46,8;
5598;01.12.2025 12:48:27;46,8;
5599;01.12.2025 12:48:28;46,8;
5600;01.12.2025 12:48:29;46,8;
5601;01.12.2025 12:48:30;46,8;
5602;01.12.2025 12:48:31;46,8;
5603;01.12.2025 12:48:32;46,9;
5604;01.12.2025 12:48:33;46,9;
5605;01.12.2025 12:48:34;46,9;
5606;01.12.2025 12:48:35;46,9;
5607;01.12.2025 12:48:36;46,9;
5608;01.12.2025 12:48:37;46,9;
5609;01.12.2025 12:48:38;46,9;
5610;01.12.2025 12:48:39;46,9;
5611;01.12.2025 12:48:40;46,9;
5612;01.12.2025 12:48:41;46,9;
5613;01.12.2025 12:48:42;46,9;
5614;01.12.2025 12:48:43;46,9;
5615;01.12.2025 12:48:44;46,9;
5616;01.12.2025 12:48:45;47;
5617;01.12.2025 12:48:46;47;
5618;01.12.2025 12:48:47;47;
5619;01.12.2025 12:48:48;47;
5620;01.12.2025 12:48:49;47;
5621;01.12.2025 12:48:50;47;
5622;01.12.2025 12:48:51;46,9;
5623;01.12.2025 12:48:52;47;
5624;01.12.2025 12:48:53;47;
5625;01.12.2025 12:48:54;46,9;
5626;01.12.2025 12:48:55;46,9;
5627;01.12.2025 12:48:56;46,9;
5628;01.12.2025 12:48:57;46,9;
5629;01.12.2025 12:48:58;46,9;
5630;01.12.2025 12:48:59;46,9;
5631;01.12.2025 12:49:00;46,9;
5632;01.12.2025 12:49:01;46,9;
5633;01.12.2025 12:49:02;46,9;
5634;01.12.2025 12:49:03;46,9;
5635;01.12.2025 12:49:04;46,9;
5636;01.12.2025 12:49:05;46,9;
5637;01.12.2025 12:49:06;46,9;
5638;01.12.2025 12:49:07;46,9;
5639;01.12.2025 12:49:08;46,9;
5640;01.12.2025 12:49:09;46,9;
5641;01.12.2025 12:49:10;46,9;
5642;01.12.2025 12:49:11;46,9;
5643;01.12.2025 12:49:12;46,8;
5644;01.12.2025 12:49:13;46,8;
5645;01.12.2025 12:49:14;46,8;
5646;01.12.2025 12:49:15;46,8;
5647;01.12.2025 12:49:16;46,8;
5648;01.12.2025 12:49:17;46,8;
5649;01.12.2025 12:49:18;46,8;
5650;01.12.2025 12:49:19;46,8;
5651;01.12.2025 12:49:20;46,8;
5652;01.12.2025 12:49:21;46,7;
5653;01.12.2025 12:49:22;46,7;
5654;01.12.2025 12:49:23;46,7;
5655;01.12.2025 12:49:24;46,7;
5656;01.12.2025 12:49:25;46,7;
5657;01.12.2025 12:49:26;46,7;
5658;01.12.2025 12:49:27;46,7;
5659;01.12.2025 12:49:28;46,7;
5660;01.12.2025 12:49:29;46,6;
5661;01.12.2025 12:49:30;46,6;
5662;01.12.2025 12:49:31;46,6;
5663;01.12.2025 12:49:32;46,6;
5664;01.12.2025 12:49:33;46,6;
5665;01.12.2025 12:49:34;46,6;
5666;01.12.2025 12:49:35;46,6;
5667;01.12.2025 12:49:36;46,5;
5668;01.12.2025 12:49:37;46,4;
5669;01.12.2025 12:49:38;46,4;
5670;01.12.2025 12:49:39;46,4;
5671;01.12.2025 12:49:40;46,4;
5672;01.12.2025 12:49:41;46,4;
5673;01.12.2025 12:49:42;46,4;
5674;01.12.2025 12:49:43;46,4;
5675;01.12.2025 12:49:44;46,3;
5676;01.12.2025 12:49:45;46,3;
5677;01.12.2025 12:49:46;46,3;
5678;01.12.2025 12:49:47;46,3;
5679;01.12.2025 12:49:48;46,3;
5680;01.12.2025 12:49:49;46,3;
5681;01.12.2025 12:49:50;46,2;
5682;01.12.2025 12:49:51;46,2;
5683;01.12.2025 12:49:52;46,2;
5684;01.12.2025 12:49:53;46,2;
5685;01.12.2025 12:49:54;46,2;
5686;01.12.2025 12:49:55;46,1;
5687;01.12.2025 12:49:56;46,1;
5688;01.12.2025 12:49:57;46,1;
5689;01.12.2025 12:49:58;46,1;
5690;01.12.2025 12:49:59;46,1;
5691;01.12.2025 12:50:00;46,1;
5692;01.12.2025 12:50:01;46,1;
5693;01.12.2025 12:50:02;46;
5694;01.12.2025 12:50:03;46;
5695;01.12.2025 12:50:04;46;
5696;01.12.2025 12:50:05;46;
5697;01.12.2025 12:50:06;46;
5698;01.12.2025 12:50:07;45,9;
5699;01.12.2025 12:50:08;45,8;
5700;01.12.2025 12:50:09;45,8;
5701;01.12.2025 12:50:10;45,8;
5702;01.12.2025 12:50:11;45,8;
5703;01.12.2025 12:50:12;45,8;
5704;01.12.2025 12:50:13;45,8;
5705;01.12.2025 12:50:14;45,7;
5706;01.12.2025 12:50:15;45,7;
5707;01.12.2025 12:50:16;45,7;
5708;01.12.2025 12:50:17;45,7;
5709;01.12.2025 12:50:18;45,7;
5710;01.12.2025 12:50:19;45,7;
5711;01.12.2025 12:50:20;45,6;
5712;01.12.2025 12:50:21;45,6;
5713;01.12.2025 12:50:22;45,6;
5714;01.12.2025 12:50:23;45,6;
5715;01.12.2025 12:50:24;45,5;
5716;01.12.2025 12:50:25;45,5;
5717;01.12.2025 12:50:26;45,5;
5718;01.12.2025 12:50:27;45,4;
5719;01.12.2025 12:50:28;45,4;
5720;01.12.2025 12:50:29;45,4;
5721;01.12.2025 12:50:30;45,2;
5722;01.12.2025 12:50:31;45,2;
5723;01.12.2025 12:50:32;45,2;
5724;01.12.2025 12:50:33;45,1;
5725;01.12.2025 12:50:34;45,1;
5726;01.12.2025 12:50:35;45,1;
5727;01.12.2025 12:50:36;45;
5728;01.12.2025 12:50:37;45;
5729;01.12.2025 12:50:38;44,8;
5730;01.12.2025 12:50:39;44,8;
5731;01.12.2025 12:50:40;44,8;
5732;01.12.2025 12:50:41;44,7;
5733;01.12.2025 12:50:42;44,7;
5734;01.12.2025 12:50:43;44,6;
5735;01.12.2025 12:50:44;44,6;
5736;01.12.2025 12:50:45;44,5;
5737;01.12.2025 12:50:46;44,4;
5738;01.12.2025 12:50:47;44,4;
5739;01.12.2025 12:50:48;44,3;
5740;01.12.2025 12:50:49;44,3;
5741;01.12.2025 12:50:50;44,2;
5742;01.12.2025 12:50:51;44,2;
5743;01.12.2025 12:50:52;44,1;
5744;01.12.2025 12:50:53;44,1;
5745;01.12.2025 12:50:54;44;
5746;01.12.2025 12:50:55;44;
5747;01.12.2025 12:50:56;44;
5748;01.12.2025 12:50:57;43,8;
5749;01.12.2025 12:50:58;43,8;
5750;01.12.2025 12:50:59;43,7;
5751;01.12.2025 12:51:00;43,7;
5752;01.12.2025 12:51:01;43,7;
5753;01.12.2025 12:51:02;43,6;
5754;01.12.2025 12:51:03;43,6;
5755;01.12.2025 12:51:04;43,5;
5756;01.12.2025 12:51:05;43,5;
5757;01.12.2025 12:51:06;43,4;
5758;01.12.2025 12:51:07;43,4;
5759;01.12.2025 12:51:08;43,4;
5760;01.12.2025 12:51:09;43,3;
5761;01.12.2025 12:51:10;43,3;
5762;01.12.2025 12:51:11;43,1;
5763;01.12.2025 12:51:12;43,1;
5764;01.12.2025 12:51:13;43;
5765;01.12.2025 12:51:14;43;
5766;01.12.2025 12:51:15;43;
5767;01.12.2025 12:51:16;42,9;
5768;01.12.2025 12:51:17;42,9;
5769;01.12.2025 12:51:18;42,8;
5770;01.12.2025 12:51:19;42,8;
5771;01.12.2025 12:51:20;42,7;
5772;01.12.2025 12:51:21;42,7;
5773;01.12.2025 12:51:22;42,7;
5774;01.12.2025 12:51:23;42,6;
5775;01.12.2025 12:51:24;42,6;
5776;01.12.2025 12:51:25;42,5;
5777;01.12.2025 12:51:26;42,5;
5778;01.12.2025 12:51:27;42,4;
5779;01.12.2025 12:51:28;42,4;
5780;01.12.2025 12:51:29;42,4;
5781;01.12.2025 12:51:30;42,2;
5782;01.12.2025 12:51:31;42,2;
5783;01.12.2025 12:51:32;42,1;
5784;01.12.2025 12:51:33;42,1;
5785;01.12.2025 12:51:34;42,1;
5786;01.12.2025 12:51:35;42;
5787;01.12.2025 12:51:36;42;
5788;01.12.2025 12:51:37;41,8;
5789;01.12.2025 12:51:38;41,8;
5790;01.12.2025 12:51:39;41,8;
5791;01.12.2025 12:51:40;41,7;
5792;01.12.2025 12:51:41;41,7;
5793;01.12.2025 12:51:42;41,6;
5794;01.12.2025 12:51:43;41,6;
5795;01.12.2025 12:51:44;41,5;
5796;01.12.2025 12:51:45;41,5;
5797;01.12.2025 12:51:46;41,5;
5798;01.12.2025 12:51:47;41,4;
5799;01.12.2025 12:51:48;41,4;
5800;01.12.2025 12:51:49;41,3;
5801;01.12.2025 12:51:50;41,3;
5802;01.12.2025 12:51:51;41,2;
5803;01.12.2025 12:51:52;41,1;
5804;01.12.2025 12:51:53;41,1;
5805;01.12.2025 12:51:54;41;
5806;01.12.2025 12:51:55;41;
5807;01.12.2025 12:51:56;41;
5808;01.12.2025 12:51:57;40,9;
5809;01.12.2025 12:51:58;40,9;
5810;01.12.2025 12:51:59;40,8;
5811;01.12.2025 12:52:00;40,8;
5812;01.12.2025 12:52:01;40,8;
5813;01.12.2025 12:52:02;40,7;
5814;01.12.2025 12:52:03;40,7;
5815;01.12.2025 12:52:04;40,6;
5816;01.12.2025 12:52:05;40,6;
5817;01.12.2025 12:52:06;40,6;
5818;01.12.2025 12:52:07;40,5;
5819;01.12.2025 12:52:08;40,5;
5820;01.12.2025 12:52:09;40,4;
5821;01.12.2025 12:52:10;40,4;
5822;01.12.2025 12:52:11;40,4;
5823;01.12.2025 12:52:12;40,3;
5824;01.12.2025 12:52:13;40,3;
5825;01.12.2025 12:52:14;40,2;
5826;01.12.2025 12:52:15;40,2;
5827;01.12.2025 12:52:16;40,2;
5828;01.12.2025 12:52:17;40;
5829;01.12.2025 12:52:18;40;
5830;01.12.2025 12:52:19;40;
5831;01.12.2025 12:52:20;39,9;
5832;01.12.2025 12:52:21;39,9;
5833;01.12.2025 12:52:22;39,8;
5834;01.12.2025 12:52:23;39,8;
5835;01.12.2025 12:52:24;39,8;
5836;01.12.2025 12:52:25;39,7;
5837;01.12.2025 12:52:26;39,7;
5838;01.12.2025 12:52:27;39,7;
5839;01.12.2025 12:52:28;39,6;
5840;01.12.2025 12:52:29;39,6;
5841;01.12.2025 12:52:30;39,5;
5842;01.12.2025 12:52:31;39,5;
5843;01.12.2025 12:52:32;39,5;
5844;01.12.2025 12:52:33;39,4;
5845;01.12.2025 12:52:34;39,4;
5846;01.12.2025 12:52:35;39,3;
5847;01.12.2025 12:52:36;39,3;
5848;01.12.2025 12:52:37;39,3;
5849;01.12.2025 12:52:38;39,2;
5850;01.12.2025 12:52:39;39,1;
5851;01.12.2025 12:52:40;39,1;
5852;01.12.2025 12:52:41;39;
5853;01.12.2025 12:52:42;39;
5854;01.12.2025 12:52:43;39;
5855;01.12.2025 12:52:44;38,9;
5856;01.12.2025 12:52:45;38,9;
5857;01.12.2025 12:52:46;38,8;
5858;01.12.2025 12:52:47;38,8;
5859;01.12.2025 12:52:48;38,8;
5860;01.12.2025 12:52:49;38,7;
5861;01.12.2025 12:52:50;38,7;
5862;01.12.2025 12:52:51;38,7;
5863;01.12.2025 12:52:52;38,6;
5864;01.12.2025 12:52:53;38,6;
5865;01.12.2025 12:52:54;38,5;
5866;01.12.2025 12:52:55;38,5;
5867;01.12.2025 12:52:56;38,5;
5868;01.12.2025 12:52:57;38,4;
5869;01.12.2025 12:52:58;38,4;
5870;01.12.2025 12:52:59;38,4;
5871;01.12.2025 12:53:00;38,3;
5872;01.12.2025 12:53:01;38,3;
5873;01.12.2025 12:53:02;38,3;
5874;01.12.2025 12:53:03;38,2;
5875;01.12.2025 12:53:04;38,2;
5876;01.12.2025 12:53:05;38,2;
5877;01.12.2025 12:53:06;38,1;
5878;01.12.2025 12:53:07;38,1;
5879;01.12.2025 12:53:08;38,1;
5880;01.12.2025 12:53:09;38;
5881;01.12.2025 12:53:10;38;
5882;01.12.2025 12:53:11;38;
5883;01.12.2025 12:53:12;37,8;
5884;01.12.2025 12:53:13;37,8;
5885;01.12.2025 12:53:14;37,8;
5886;01.12.2025 12:53:15;37,7;
5887;01.12.2025 12:53:16;37,7;
5888;01.12.2025 12:53:17;37,7;
5889;01.12.2025 12:53:18;37,6;
5890;01.12.2025 12:53:19;37,6;
5891;01.12.2025 12:53:20;37,6;
5892;01.12.2025 12:53:21;37,5;
5893;01.12.2025 12:53:22;37,5;
5894;01.12.2025 12:53:23;37,5;
5895;01.12.2025 12:53:24;37,4;
5896;01.12.2025 12:53:25;37,4;
5897;01.12.2025 12:53:26;37,4;
5898;01.12.2025 12:53:27;37,3;
5899;01.12.2025 12:53:28;37,3;
5900;01.12.2025 12:53:29;37,3;
5901;01.12.2025 12:53:30;37,3;
5902;01.12.2025 12:53:31;37,2;
5903;01.12.2025 12:53:32;37,2;
5904;01.12.2025 12:53:33;37,1;
5905;01.12.2025 12:53:34;37,1;
5906;01.12.2025 12:53:35;37,1;
5907;01.12.2025 12:53:36;37,1;
5908;01.12.2025 12:53:37;37;
5909;01.12.2025 12:53:38;37;
5910;01.12.2025 12:53:39;37;
5911;01.12.2025 12:53:40;36,9;
5912;01.12.2025 12:53:41;36,9;
5913;01.12.2025 12:53:42;36,9;
5914;01.12.2025 12:53:43;36,8;
5915;01.12.2025 12:53:44;36,8;
5916;01.12.2025 12:53:45;36,8;
5917;01.12.2025 12:53:46;36,7;
5918;01.12.2025 12:53:47;36,7;
5919;01.12.2025 12:53:48;36,7;
5920;01.12.2025 12:53:49;36,6;
5921;01.12.2025 12:53:50;36,6;
5922;01.12.2025 12:53:51;36,6;
5923;01.12.2025 12:53:52;36,5;
5924;01.12.2025 12:53:53;36,5;
5925;01.12.2025 12:53:54;36,5;
5926;01.12.2025 12:53:55;36,4;
5927;01.12.2025 12:53:56;36,4;
5928;01.12.2025 12:53:57;36,3;
5929;01.12.2025 12:53:58;36,4;
5930;01.12.2025 12:53:59;36,3;
5931;01.12.2025 12:54:00;36,3;
5932;01.12.2025 12:54:01;36,2;
5933;01.12.2025 12:54:02;36,1;
5934;01.12.2025 12:54:03;36,1;
5935;01.12.2025 12:54:04;36,1;
5936;01.12.2025 12:54:05;36;
5937;01.12.2025 12:54:06;36;
5938;01.12.2025 12:54:07;36,1;
5939;01.12.2025 12:54:08;36,1;
5940;01.12.2025 12:54:09;36,2;
5941;01.12.2025 12:54:10;36,2;
5942;01.12.2025 12:54:11;36,4;
5943;01.12.2025 12:54:12;36,4;
5944;01.12.2025 12:54:13;36,5;
5945;01.12.2025 12:54:14;36,6;
5946;01.12.2025 12:54:15;36,7;
5947;01.12.2025 12:54:16;36,9;
5948;01.12.2025 12:54:17;37;
5949;01.12.2025 12:54:18;37,1;
5950;01.12.2025 12:54:19;37,2;
5951;01.12.2025 12:54:20;37,3;
5952;01.12.2025 12:54:21;37,5;
5953;01.12.2025 12:54:22;37,6;
5954;01.12.2025 12:54:23;37,7;
5955;01.12.2025 12:54:24;37,8;
5956;01.12.2025 12:54:25;38;
5957;01.12.2025 12:54:26;38,2;
5958;01.12.2025 12:54:27;38,3;
5959;01.12.2025 12:54:28;38,4;
5960;01.12.2025 12:54:29;38,6;
5961;01.12.2025 12:54:30;38,7;
5962;01.12.2025 12:54:31;38,8;
5963;01.12.2025 12:54:32;39;
5964;01.12.2025 12:54:33;39,1;
5965;01.12.2025 12:54:34;39,2;
5966;01.12.2025 12:54:35;39,4;
5967;01.12.2025 12:54:36;39,5;
5968;01.12.2025 12:54:37;39,7;
5969;01.12.2025 12:54:38;39,8;
5970;01.12.2025 12:54:39;39,9;
5971;01.12.2025 12:54:40;40;
5972;01.12.2025 12:54:41;40,2;
5973;01.12.2025 12:54:42;40,3;
5974;01.12.2025 12:54:43;40,4;
5975;01.12.2025 12:54:44;40,5;
5976;01.12.2025 12:54:45;40,6;
5977;01.12.2025 12:54:46;40,7;
5978;01.12.2025 12:54:47;40,8;
5979;01.12.2025 12:54:48;40,9;
5980;01.12.2025 12:54:49;41;
5981;01.12.2025 12:54:50;41,1;
5982;01.12.2025 12:54:51;41,3;
5983;01.12.2025 12:54:52;41,4;
5984;01.12.2025 12:54:53;41,5;
5985;01.12.2025 12:54:54;41,6;
5986;01.12.2025 12:54:55;41,7;
5987;01.12.2025 12:54:56;41,8;
5988;01.12.2025 12:54:57;41,8;
5989;01.12.2025 12:54:58;42;
5990;01.12.2025 12:54:59;42;
5991;01.12.2025 12:55:00;42,2;
5992;01.12.2025 12:55:01;42,3;
5993;01.12.2025 12:55:02;42,3;
5994;01.12.2025 12:55:03;42,5;
5995;01.12.2025 12:55:04;42,6;
5996;01.12.2025 12:55:05;42,7;
5997;01.12.2025 12:55:06;42,7;
5998;01.12.2025 12:55:07;42,8;
5999;01.12.2025 12:55:08;42,9;
6000;01.12.2025 12:55:09;42,9;
6001;01.12.2025 12:55:10;43;
6002;01.12.2025 12:55:11;43,1;
6003;01.12.2025 12:55:12;43,1;
6004;01.12.2025 12:55:13;43,3;
6005;01.12.2025 12:55:14;43,4;
6006;01.12.2025 12:55:15;43,4;
6007;01.12.2025 12:55:16;43,5;
6008;01.12.2025 12:55:17;43,5;
6009;01.12.2025 12:55:18;43,6;
6010;01.12.2025 12:55:19;43,6;
6011;01.12.2025 12:55:20;43,7;
6012;01.12.2025 12:55:21;43,8;
6013;01.12.2025 12:55:22;43,8;
6014;01.12.2025 12:55:23;44;
6015;01.12.2025 12:55:24;44;
6016;01.12.2025 12:55:25;44,1;
6017;01.12.2025 12:55:26;44,1;
6018;01.12.2025 12:55:27;44,2;
6019;01.12.2025 12:55:28;44,2;
6020;01.12.2025 12:55:29;44,3;
6021;01.12.2025 12:55:30;44,3;
6022;01.12.2025 12:55:31;44,3;
6023;01.12.2025 12:55:32;44,4;
6024;01.12.2025 12:55:33;44,4;
6025;01.12.2025 12:55:34;44,6;
6026;01.12.2025 12:55:35;44,6;
6027;01.12.2025 12:55:36;44,6;
6028;01.12.2025 12:55:37;44,7;
6029;01.12.2025 12:55:38;44,7;
6030;01.12.2025 12:55:39;44,8;
6031;01.12.2025 12:55:40;44,8;
6032;01.12.2025 12:55:41;44,9;
6033;01.12.2025 12:55:42;44,9;
6034;01.12.2025 12:55:43;44,9;
6035;01.12.2025 12:55:44;45,1;
6036;01.12.2025 12:55:45;45;
6037;01.12.2025 12:55:46;45;
6038;01.12.2025 12:55:47;45,2;
6039;01.12.2025 12:55:48;45,2;
6040;01.12.2025 12:55:49;45,2;
6041;01.12.2025 12:55:50;45,4;
6042;01.12.2025 12:55:51;45,4;
6043;01.12.2025 12:55:52;45,3;
6044;01.12.2025 12:55:53;45,5;
6045;01.12.2025 12:55:54;45,5;
6046;01.12.2025 12:55:55;45,5;
6047;01.12.2025 12:55:56;45,6;
6048;01.12.2025 12:55:57;45,6;
6049;01.12.2025 12:55:58;45,6;
6050;01.12.2025 12:55:59;45,6;
6051;01.12.2025 12:56:00;45,7;
6052;01.12.2025 12:56:01;45,7;
6053;01.12.2025 12:56:02;45,7;
6054;01.12.2025 12:56:03;45,8;
6055;01.12.2025 12:56:04;45,8;
6056;01.12.2025 12:56:05;45,8;
6057;01.12.2025 12:56:06;45,8;
6058;01.12.2025 12:56:07;45,9;
6059;01.12.2025 12:56:08;46;
6060;01.12.2025 12:56:09;46;
6061;01.12.2025 12:56:10;46;
6062;01.12.2025 12:56:11;46;
6063;01.12.2025 12:56:12;46,1;
6064;01.12.2025 12:56:13;46,1;
6065;01.12.2025 12:56:14;46,1;
6066;01.12.2025 12:56:15;46,1;
6067;01.12.2025 12:56:16;46,1;
6068;01.12.2025 12:56:17;46,1;
6069;01.12.2025 12:56:18;46,2;
6070;01.12.2025 12:56:19;46,2;
6071;01.12.2025 12:56:20;46,2;
6072;01.12.2025 12:56:21;46,2;
6073;01.12.2025 12:56:22;46,2;
6074;01.12.2025 12:56:23;46,2;
6075;01.12.2025 12:56:24;46,2;
6076;01.12.2025 12:56:25;46,3;
6077;01.12.2025 12:56:26;46,3;
6078;01.12.2025 12:56:27;46,3;
6079;01.12.2025 12:56:28;46,3;
6080;01.12.2025 12:56:29;46,3;
6081;01.12.2025 12:56:30;46,3;
6082;01.12.2025 12:56:31;46,3;
6083;01.12.2025 12:56:32;46,3;
6084;01.12.2025 12:56:33;46,3;
6085;01.12.2025 12:56:34;46,3;
6086;01.12.2025 12:56:35;46,3;
6087;01.12.2025 12:56:36;46,4;
6088;01.12.2025 12:56:37;46,4;
6089;01.12.2025 12:56:38;46,4;
6090;01.12.2025 12:56:39;46,4;
6091;01.12.2025 12:56:40;46,4;
6092;01.12.2025 12:56:41;46,4;
6093;01.12.2025 12:56:42;46,4;
6094;01.12.2025 12:56:43;46,4;
6095;01.12.2025 12:56:44;46,4;
6096;01.12.2025 12:56:45;46,4;
6097;01.12.2025 12:56:46;46,4;
6098;01.12.2025 12:56:47;46,4;
6099;01.12.2025 12:56:48;46,4;
6100;01.12.2025 12:56:49;46,4;
6101;01.12.2025 12:56:50;46,4;
6102;01.12.2025 12:56:51;46,4;
6103;01.12.2025 12:56:52;46,4;
6104;01.12.2025 12:56:53;46,4;
6105;01.12.2025 12:56:54;46,4;
6106;01.12.2025 12:56:55;46,3;
6107;01.12.2025 12:56:56;46,3;
6108;01.12.2025 12:56:57;46,3;
6109;01.12.2025 12:56:58;46,3;
6110;01.12.2025 12:56:59;46,3;
6111;01.12.2025 12:57:00;46,3;
6112;01.12.2025 12:57:01;46,3;
6113;01.12.2025 12:57:02;46,3;
6114;01.12.2025 12:57:03;46,3;
6115;01.12.2025 12:57:04;46,3;
6116;01.12.2025 12:57:05;46,3;
6117;01.12.2025 12:57:06;46,3;
6118;01.12.2025 12:57:07;46,3;
6119;01.12.2025 12:57:08;46,3;
6120;01.12.2025 12:57:09;46,3;
6121;01.12.2025 12:57:10;46,3;
6122;01.12.2025 12:57:11;46,2;
6123;01.12.2025 12:57:12;46,2;
6124;01.12.2025 12:57:13;46,2;
6125;01.12.2025 12:57:14;46,2;
6126;01.12.2025 12:57:15;46,2;
6127;01.12.2025 12:57:16;46,2;
6128;01.12.2025 12:57:17;46,2;
6129;01.12.2025 12:57:18;46,2;
6130;01.12.2025 12:57:19;46,2;
6131;01.12.2025 12:57:20;46,2;
6132;01.12.2025 12:57:21;46,1;
6133;01.12.2025 12:57:22;46,1;
6134;01.12.2025 12:57:23;46,1;
6135;01.12.2025 12:57:24;46,1;
6136;01.12.2025 12:57:25;46,1;
6137;01.12.2025 12:57:26;46,1;
6138;01.12.2025 12:57:27;46,1;
6139;01.12.2025 12:57:28;46,1;
6140;01.12.2025 12:57:29;46;
6141;01.12.2025 12:57:30;46;
6142;01.12.2025 12:57:31;46;
6143;01.12.2025 12:57:32;46;
6144;01.12.2025 12:57:33;46;
6145;01.12.2025 12:57:34;46;
6146;01.12.2025 12:57:35;46;
6147;01.12.2025 12:57:36;46;
6148;01.12.2025 12:57:37;45,9;
6149;01.12.2025 12:57:38;45,8;
6150;01.12.2025 12:57:39;45,8;
6151;01.12.2025 12:57:40;45,8;
6152;01.12.2025 12:57:41;45,8;
6153;01.12.2025 12:57:42;45,8;
6154;01.12.2025 12:57:43;45,8;
6155;01.12.2025 12:57:44;45,8;
